adult,genres,id,imdb_id,overview,tagline,title,vote_average,vote_count,release_year,imdb_url
0,Documentary,501,tt0427312,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",One man spent the last 13 years of his life crossing them.,Grizzly Man,7.3,213.0,2005,https://www.imdb.com/title/tt0427312/
0,Comedy Romance,6957,tt0405422,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.","The longer you wait, the harder it gets",The 40 Year Old Virgin,6.2,2020.0,2005,https://www.imdb.com/title/tt0405422/
0,Horror Thriller,11460,tt0421239,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.",Fear takes flight.,Red Eye,6.2,471.0,2005,https://www.imdb.com/title/tt0421239/
0,Comedy Drama Romance,19404,tt0112870,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",Come... Fall In Love,Dilwale Dulhania Le Jayenge,9.1,661.0,1995,https://www.imdb.com/title/tt0112870/
0,Mystery Drama Thriller,445,tt0387898,A married couple is terrorized by a series of videotapes planted on their front porch.,,Caché,7.0,228.0,2005,https://www.imdb.com/title/tt0387898/
0,Family Adventure Comedy Fantasy,9564,tt0133385,"Set in 50 B.C., Asterix and Obelix are living in a small but well-protected village in Gaul, where a magic potion concocted by Druids turns the townsfolk into mighty soldiers. When Roman troops carve a path through Gaul to reach the English Channel, Caesar and his aide de camp Detritus discover the secret elixir and capture the Druid leader who knows its formula, and Asterix and Obelix are sent off to rescue them.",The Gauls are revolting!,Asterix & Obelix Take on Caesar,5.9,409.0,1999,https://www.imdb.com/title/tt0133385/
0,Drama Mystery Thriller,1985,tt0387131,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",Love. At any cost.,The Constant Gardener,6.9,428.0,2005,https://www.imdb.com/title/tt0387131/
0,Action Thriller Crime,9335,tt0388482,"Professional driver Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policymaker and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.",The Best In The Business Is Back In The Game.,Transporter 2,6.2,1076.0,2005,https://www.imdb.com/title/tt0388482/
0,Comedy Fantasy Romance,9007,tt0425123,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Martinson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",It's a wonderful afterlife.,Just Like Heaven,6.5,595.0,2005,https://www.imdb.com/title/tt0425123/
0,Drama Mystery,9777,tt0377107,"Catherine is a woman in her late twenties who is strongly devoted to her father, Robert, a brilliant and well-known mathematician whose grip on reality is beginning to slip away. As Robert descends into madness, Catherine begins to wonder if she may have inherited her father’s mental illness along with his mathematical genius. When Robert’s work reveals a mathematical proof of potentially historic proportions, it sets off shock waves in more ways than one.",The biggest risk in life is not taking one.,Proof,6.2,182.0,2005,https://www.imdb.com/title/tt0377107/
0,Crime Drama Thriller,1830,tt0399295,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.","Where there's a will, there's a weapon",Lord of War,7.0,1356.0,2005,https://www.imdb.com/title/tt0399295/
0,Comedy Drama,340,tt0404030,"A film based on the semi-autobiographical novel of the same name by American writer Jonathan Safran Foer, in which a young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II, in a Ukrainian village which was ultimately razed by the Nazis.",Leave Normal Behind.,Everything is Illuminated,7.4,251.0,2005,https://www.imdb.com/title/tt0404030/
0,Action Thriller Crime Drama,11636,tt0386005,"Sent into a drunken tailspin when his entire unit is killed by a gang of thrill-seeking punks, disgraced Hong Kong police inspector Wing (Jackie Chan) needs help from his new rookie partner, with a troubled past of his own, to climb out of the bottle and track down the gang and its ruthless leader.",Failures and suffering make a real hero,New Police Story,7.0,176.0,2004,https://www.imdb.com/title/tt0386005/
0,Action Crime,9923,tt0421054,"The daughter of actor, Laurence Harvey turns away from her career as a Ford model to become a bounty hunter.",Heads You Live... Tails You Die.,Domino,6.0,450.0,2005,https://www.imdb.com/title/tt0421054/
0,Comedy,7553,tt0348333,"Employees at a Bennigan's-like restaurant (called, creatively enough, Shenanigan's), kill time before their real lives get started. But while they wait, they'll have to deal with picky customers who want their steak cooked to order and enthusiastic managers who want to build the perfect wait staff. Luckily, these employees have effective revenge tactics.",What happens in the kitchen ends up on the plate.,Waiting...,6.2,241.0,2005,https://www.imdb.com/title/tt0348333/
0,Drama,1947,tt0350261,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. Then, suddenly, the woman he blames for the death of his only son arrives at his door broke, desperate, and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure, and forgiveness.",Every secret takes on a life of its own.,An Unfinished Life,6.7,165.0,2005,https://www.imdb.com/title/tt0350261/
0,Crime Drama Horror Thriller,8643,tt0404032,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",What happened to Emily?,The Exorcism of Emily Rose,6.3,675.0,2005,https://www.imdb.com/title/tt0404032/
0,Thriller Drama Mystery,9315,tt0408790,"A claustrophobic, Hitchcockian thriller. A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet the child vanishes and nobody admits she was ever on that plane.",If Someone Took Everything You Live For... How Far Would You Go To Get It Back?,Flightplan,6.1,796.0,2005,https://www.imdb.com/title/tt0408790/
0,Romance Fantasy Animation Music,3933,tt0121164,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",There's been a grave misunderstanding.,Corpse Bride,7.2,1957.0,2005,https://www.imdb.com/title/tt0121164/
0,Crime Drama,8923,tt0385002,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.",Just think of someone you hate.,Green Street Hooligans,7.1,652.0,2005,https://www.imdb.com/title/tt0385002/
0,Drama Thriller Crime,59,tt0399146,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,Tom Stall had the perfect life... until he became a hero.,A History of Violence,6.9,850.0,2005,https://www.imdb.com/title/tt0399146/
0,Crime Drama Family,257,tt0380599,"Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",,Oliver Twist,6.7,283.0,2005,https://www.imdb.com/title/tt0380599/
